# Time	HemO	HemO3	HemO2	Hill4	HemO4	Values[Y]	Values[MM]	Values[Y4]	Values[YHill]	
134.016	8.90617	7.62869	8.17292	0.65772	7.33911	0.914391	0.666667	0.753502	0.65772	
135.563	8.92159	7.66772	8.20189	0.66193	7.38349	0.915974	0.666667	0.758059	0.66193	
137.11	8.93672	7.70603	8.23033	0.666089	7.42706	0.917528	0.666667	0.762532	0.666089	
138.782	8.95275	7.74663	8.26046	0.670524	7.47322	0.919174	0.666667	0.767272	0.670524	
140.453	8.96847	7.78641	8.28999	0.674901	7.51847	0.920787	0.666667	0.771917	0.674901	
142.124	8.98387	7.82541	8.31893	0.679219	7.56281	0.922368	0.666667	0.776469	0.679219	
147.715	9.03317	7.95025	8.4116	0.69325	7.70477	0.92743	0.666667	0.791044	0.69325	
153.306	9.07926	8.06696	8.49822	0.706668	7.83749	0.932163	0.666667	0.80467	0.706668	
158.897	9.12235	8.17606	8.5792	0.719498	7.96155	0.936586	0.666667	0.817408	0.719498	
164.488	9.16263	8.27804	8.65489	0.731768	8.07752	0.940722	0.666667	0.829315	0.731768	
174.641	9.22917	8.44654	8.77996	0.752693	8.26914	0.947554	0.666667	0.848987	0.752693	
177.179	9.24457	8.48554	8.80891	0.757664	8.31348	0.949135	0.666667	0.85354	0.757664	
179.717	9.25951	8.52337	8.83698	0.762535	8.35649	0.950669	0.666667	0.857956	0.762535	
182.255	9.274	8.56005	8.86421	0.767308	8.39821	0.952156	0.666667	0.862239	0.767308	
184.793	9.28805	8.59562	8.89061	0.771986	8.43866	0.953599	0.666667	0.866393	0.771986	
187.332	9.30168	8.63013	8.91622	0.776569	8.4779	0.954998	0.666667	0.870421	0.776569	
188.876	9.30976	8.6506	8.93142	0.779311	8.50118	0.955828	0.666667	0.872811	0.779311	
190.419	9.3177	8.6707	8.94634	0.78202	8.52404	0.956643	0.666667	0.875158	0.78202	
191.963	9.32549	8.69043	8.96098	0.784696	8.54647	0.957443	0.666667	0.877461	0.784696	
193.507	9.33314	8.70979	8.97535	0.787339	8.56849	0.958228	0.666667	0.879722	0.787339	
195.125	9.341	8.7297	8.99013	0.790074	8.59113	0.959035	0.666667	0.882046	0.790074	
196.743	9.34871	8.74923	9.00462	0.792774	8.61334	0.959827	0.666667	0.884326	0.792774	
198.361	9.35628	8.76838	9.01884	0.795439	8.63511	0.960603	0.666667	0.886562	0.795439	
204.854	9.38518	8.84156	9.07315	0.805793	8.71833	0.963571	0.666667	0.895106	0.805793	
211.347	9.4119	8.90923	9.12338	0.815623	8.79529	0.966315	0.666667	0.903007	0.815623	
217.84	9.43662	8.97181	9.16983	0.824955	8.86645	0.968852	0.666667	0.910313	0.824955	
224.332	9.45947	9.02967	9.21278	0.833815	8.93224	0.971198	0.666667	0.917068	0.833815	
236.14	9.4967	9.12396	9.28276	0.848794	9.03947	0.975021	0.666667	0.928077	0.848794	
239.092	9.50521	9.1455	9.29876	0.852323	9.06397	0.975895	0.666667	0.930592	0.852323	
242.043	9.51343	9.1663	9.31419	0.85577	9.08761	0.976738	0.666667	0.93302	0.85577	
244.995	9.52135	9.18637	9.32908	0.859136	9.11043	0.977552	0.666667	0.935363	0.859136	
247.947	9.529	9.20573	9.34345	0.862423	9.13245	0.978337	0.666667	0.937624	0.862423	
250.899	9.53638	9.22442	9.35732	0.865634	9.1537	0.979094	0.666667	0.939805	0.865634	
252.398	9.54003	9.23366	9.36418	0.867236	9.16421	0.979469	0.666667	0.940884	0.867236	
253.897	9.54361	9.24273	9.37091	0.868819	9.17453	0.979837	0.666667	0.941943	0.868819	
255.396	9.54713	9.25164	9.37753	0.870383	9.18466	0.980198	0.666667	0.942984	0.870383	
256.895	9.55059	9.26039	9.38402	0.871928	9.19461	0.980553	0.666667	0.944005	0.871928	
258.459	9.55413	9.26935	9.39067	0.87352	9.2048	0.980917	0.666667	0.945051	0.87352	
260.022	9.5576	9.27814	9.3972	0.875092	9.2148	0.981273	0.666667	0.946078	0.875092	
261.586	9.56101	9.28677	9.4036	0.876644	9.22461	0.981623	0.666667	0.947085	0.876644	
267.823	9.57398	9.31962	9.42798	0.882648	9.26196	0.982955	0.666667	0.95092	0.882648	
274.06	9.58601	9.35008	9.45059	0.88836	9.2966	0.98419	0.666667	0.954476	0.88836	
280.297	9.59717	9.37834	9.47156	0.893794	9.32873	0.985336	0.666667	0.957775	0.893794	
286.535	9.60752	9.40455	9.49102	0.898963	9.35854	0.986398	0.666667	0.960835	0.898963	
292.099	9.61612	9.42632	9.50718	0.903363	9.3833	0.987281	0.666667	0.963378	0.903363	
297.664	9.62416	9.44668	9.52229	0.90757	9.40645	0.988107	0.666667	0.965755	0.90757	
303.228	9.63168	9.46572	9.53643	0.911595	9.42811	0.988879	0.666667	0.967978	0.911595	
308.793	9.63871	9.48353	9.54964	0.915444	9.44835	0.989601	0.666667	0.970057	0.915444	
311.145	9.64154	9.4907	9.55496	0.91702	9.45651	0.989892	0.666667	0.970894	0.91702	
313.496	9.6443	9.49767	9.56014	0.918566	9.46444	0.990174	0.666667	0.971708	0.918566	
315.847	9.64697	9.50445	9.56517	0.920084	9.47214	0.990449	0.666667	0.972499	0.920084	
318.472	9.64987	9.51179	9.57062	0.921744	9.48049	0.990747	0.666667	0.973356	0.921744	
321.097	9.65268	9.5189	9.57589	0.92337	9.48858	0.991035	0.666667	0.974186	0.92337	
